"","y","loss","gain","stable","absent","total_cells","total_present","percent_loss","percent_gain","percent_stable","percent_absent","ssp","morphotype"
"70",44.474999245752,0,0,0,1407,1407,0,0,0,0,100,"ssp2","caliculate"
"71",44.5249992449041,0,0,0,1396,1396,0,0,0,0,100,"ssp2","caliculate"
"72",44.5749992440561,0,0,0,1389,1389,0,0,0,0,100,"ssp2","caliculate"
"73",44.6249992432082,0,0,0,1390,1390,0,0,0,0,100,"ssp2","caliculate"
"74",44.6749992423602,0,0,0,1384,1384,0,0,0,0,100,"ssp2","caliculate"
"75",44.7249992415123,0,0,0,1377,1377,0,0,0,0,100,"ssp2","caliculate"
"76",44.7749992406643,0,0,0,1367,1367,0,0,0,0,100,"ssp2","caliculate"
"77",44.8249992398164,0,0,0,1347,1347,0,0,0,0,100,"ssp2","caliculate"
"78",44.8749992389684,0,0,0,1341,1341,0,0,0,0,100,"ssp2","caliculate"
"79",44.9249992381205,0,0,0,1336,1336,0,0,0,0,100,"ssp2","caliculate"
"80",44.9749992372725,0,0,0,1328,1328,0,0,0,0,100,"ssp2","caliculate"
"81",45.0249992364246,0,0,0,1322,1322,0,0,0,0,100,"ssp2","caliculate"
"82",45.0749992355766,0,0,0,1307,1307,0,0,0,0,100,"ssp2","caliculate"
"83",45.1249992347287,0,0,0,1292,1292,0,0,0,0,100,"ssp2","caliculate"
"84",45.1749992338807,0,0,0,1287,1287,0,0,0,0,100,"ssp2","caliculate"
"85",45.2249992330328,0,0,0,1284,1284,0,0,0,0,100,"ssp2","caliculate"
"86",45.2749992321849,0,0,0,1288,1288,0,0,0,0,100,"ssp2","caliculate"
"87",45.3249992313369,0,0,0,1285,1285,0,0,0,0,100,"ssp2","caliculate"
"88",45.374999230489,0,0,0,1284,1284,0,0,0,0,100,"ssp2","caliculate"
"89",45.424999229641,0,0,0,1289,1289,0,0,0,0,100,"ssp2","caliculate"
"90",45.4749992287931,0,0,0,1303,1303,0,0,0,0,100,"ssp2","caliculate"
"91",45.5249992279451,0,0,0,1306,1306,0,0,0,0,100,"ssp2","caliculate"
"92",45.5749992270972,0,0,0,1310,1310,0,0,0,0,100,"ssp2","caliculate"
"93",45.6249992262492,0,0,0,1307,1307,0,0,0,0,100,"ssp2","caliculate"
"94",45.6749992254013,0,0,0,1303,1303,0,0,0,0,100,"ssp2","caliculate"
"95",45.7249992245533,0,0,0,1299,1299,0,0,0,0,100,"ssp2","caliculate"
"96",45.7749992237054,0,0,0,1303,1303,0,0,0,0,100,"ssp2","caliculate"
"97",45.8249992228574,0,0,0,1303,1303,0,0,0,0,100,"ssp2","caliculate"
"98",45.8749992220095,0,0,0,1310,1310,0,0,0,0,100,"ssp2","caliculate"
"99",45.9249992211616,0,0,0,1309,1309,0,0,0,0,100,"ssp2","caliculate"
"100",45.9749992203136,0,0,0,1306,1306,0,0,0,0,100,"ssp2","caliculate"
"101",46.0249992194657,0,0,0,1303,1303,0,0,0,0,100,"ssp2","caliculate"
"102",46.0749992186177,0,0,0,1307,1307,0,0,0,0,100,"ssp2","caliculate"
"103",46.1249992177698,0,0,0,1290,1290,0,0,0,0,100,"ssp2","caliculate"
"104",46.1749992169218,0,0,0,1278,1278,0,0,0,0,100,"ssp2","caliculate"
"105",46.2249992160739,0,0,0,1274,1274,0,0,0,0,100,"ssp2","caliculate"
"106",46.2749992152259,0,0,0,1265,1265,0,0,0,0,100,"ssp2","caliculate"
"107",46.324999214378,0,0,0,1256,1256,0,0,0,0,100,"ssp2","caliculate"
"108",46.37499921353,0,0,0,1250,1250,0,0,0,0,100,"ssp2","caliculate"
"109",46.4249992126821,0,0,0,1242,1242,0,0,0,0,100,"ssp2","caliculate"
"110",46.4749992118342,0,0,0,1232,1232,0,0,0,0,100,"ssp2","caliculate"
"111",46.5249992109862,0,0,0,1233,1233,0,0,0,0,100,"ssp2","caliculate"
"112",46.5749992101383,0,0,0,1232,1232,0,0,0,0,100,"ssp2","caliculate"
"113",46.6249992092903,0,0,0,1211,1211,0,0,0,0,100,"ssp2","caliculate"
"114",46.6749992084424,0,0,0,1196,1196,0,0,0,0,100,"ssp2","caliculate"
"115",46.7249992075944,0,0,0,1191,1191,0,0,0,0,100,"ssp2","caliculate"
"116",46.7749992067465,0,0,0,1182,1182,0,0,0,0,100,"ssp2","caliculate"
"117",46.8249992058985,0,0,0,1168,1168,0,0,0,0,100,"ssp2","caliculate"
"118",46.8749992050506,0,0,0,1168,1168,0,0,0,0,100,"ssp2","caliculate"
"119",46.9249992042026,0,0,0,1156,1156,0,0,0,0,100,"ssp2","caliculate"
"120",46.9749992033547,0,0,0,1153,1153,0,0,0,0,100,"ssp2","caliculate"
"121",47.0249992025067,0,0,0,1154,1154,0,0,0,0,100,"ssp2","caliculate"
"122",47.0749992016588,0,0,0,1155,1155,0,0,0,0,100,"ssp2","caliculate"
"123",47.1249992008109,0,0,0,1145,1145,0,0,0,0,100,"ssp2","caliculate"
"124",47.1749991999629,0,0,0,1135,1135,0,0,0,0,100,"ssp2","caliculate"
"125",47.224999199115,0,0,0,1131,1131,0,0,0,0,100,"ssp2","caliculate"
"126",47.274999198267,0,0,0,1123,1123,0,0,0,0,100,"ssp2","caliculate"
"127",47.3249991974191,0,0,0,1116,1116,0,0,0,0,100,"ssp2","caliculate"
"128",47.3749991965711,0,0,0,1110,1110,0,0,0,0,100,"ssp2","caliculate"
"129",47.4249991957232,0,0,0,1113,1113,0,0,0,0,100,"ssp2","caliculate"
"130",47.4749991948752,0,0,0,1107,1107,0,0,0,0,100,"ssp2","caliculate"
