"","y","loss","gain","stable","absent","total_cells","total_present","percent_loss","percent_gain","percent_stable","percent_absent","ssp","morphotype"
"1",41.0249993042603,3,0,6,1349,1358,9,0.220913107511046,0,0.441826215022091,99.3372606774669,"ssp2","flabellate"
"2",41.0749993034123,4,0,5,1366,1375,9,0.290909090909091,0,0.363636363636364,99.3454545454545,"ssp2","flabellate"
"3",41.1249993025644,3,0,7,1390,1400,10,0.214285714285714,0,0.5,99.2857142857143,"ssp2","flabellate"
"4",41.1749993017164,3,0,5,1423,1431,8,0.209643605870021,0,0.349406009783368,99.4409503843466,"ssp2","flabellate"
"5",41.2249993008685,5,0,3,1433,1441,8,0.346981263011797,0,0.208188757807078,99.4448299791811,"ssp2","flabellate"
"6",41.2749993000205,3,0,3,1441,1447,6,0.207325501036628,0,0.207325501036628,99.5853489979267,"ssp2","flabellate"
"7",41.3249992991726,5,0,2,1444,1451,7,0.344589937973811,0,0.137835975189524,99.5175740868367,"ssp2","flabellate"
"8",41.3749992983247,4,0,4,1459,1467,8,0.27266530334015,0,0.27266530334015,99.4546693933197,"ssp2","flabellate"
"9",41.4249992974767,3,0,4,1463,1470,7,0.204081632653061,0,0.272108843537415,99.5238095238095,"ssp2","flabellate"
"10",41.4749992966288,6,0,3,1463,1472,9,0.407608695652174,0,0.203804347826087,99.3885869565217,"ssp2","flabellate"
"11",41.5249992957808,4,0,4,1464,1472,8,0.271739130434783,0,0.271739130434783,99.4565217391304,"ssp2","flabellate"
"12",41.5749992949329,4,0,3,1463,1470,7,0.272108843537415,0,0.204081632653061,99.5238095238095,"ssp2","flabellate"
"13",41.6249992940849,3,0,3,1466,1472,6,0.203804347826087,0,0.203804347826087,99.5923913043478,"ssp2","flabellate"
"14",41.674999293237,3,0,4,1473,1480,7,0.202702702702703,0,0.27027027027027,99.527027027027,"ssp2","flabellate"
"15",41.724999292389,2,0,5,1476,1483,7,0.134861766689144,0,0.337154416722859,99.527983816588,"ssp2","flabellate"
"16",41.7749992915411,1,0,5,1475,1481,6,0.0675219446320054,0,0.337609723160027,99.594868332208,"ssp2","flabellate"
"17",41.8249992906931,1,0,7,1475,1483,8,0.0674308833445718,0,0.472016183412003,99.4605529332434,"ssp2","flabellate"
"18",41.8749992898452,1,0,7,1476,1484,8,0.0673854447439353,0,0.471698113207547,99.4609164420485,"ssp2","flabellate"
"19",41.9249992889972,4,0,6,1484,1494,10,0.267737617135207,0,0.401606425702811,99.330655957162,"ssp2","flabellate"
"20",41.9749992881493,3,0,6,1510,1519,9,0.197498354180382,0,0.394996708360764,99.4075049374589,"ssp2","flabellate"
"21",42.0249992873013,5,0,5,1526,1536,10,0.325520833333333,0,0.325520833333333,99.3489583333333,"ssp2","flabellate"
"22",42.0749992864534,6,0,5,1527,1538,11,0.390117035110533,0,0.325097529258778,99.2847854356307,"ssp2","flabellate"
"23",42.1249992856055,9,0,4,1525,1538,13,0.5851755526658,0,0.260078023407022,99.1547464239272,"ssp2","flabellate"
"24",42.1749992847575,8,0,4,1526,1538,12,0.520156046814044,0,0.260078023407022,99.2197659297789,"ssp2","flabellate"
"25",42.2249992839096,7,0,4,1530,1541,11,0.45425048669695,0,0.259571706683971,99.2861778066191,"ssp2","flabellate"
"26",42.2749992830616,16,0,4,1520,1540,20,1.03896103896104,0,0.25974025974026,98.7012987012987,"ssp2","flabellate"
"27",42.3249992822137,18,0,7,1505,1530,25,1.17647058823529,0,0.457516339869281,98.3660130718954,"ssp2","flabellate"
"28",42.3749992813657,20,0,5,1509,1534,25,1.30378096479791,0,0.325945241199478,98.3702737940026,"ssp2","flabellate"
"29",42.4249992805178,14,0,4,1510,1528,18,0.916230366492147,0,0.261780104712042,98.8219895287958,"ssp2","flabellate"
"30",42.4749992796698,25,0,1,1506,1532,26,1.63185378590078,0,0.0652741514360313,98.3028720626632,"ssp2","flabellate"
"31",42.5249992788219,34,0,2,1495,1531,36,2.22077073807969,0,0.130633572828217,97.6485956890921,"ssp2","flabellate"
"32",42.5749992779739,31,1,2,1491,1525,34,2.0327868852459,0.0655737704918033,0.131147540983607,97.7704918032787,"ssp2","flabellate"
"33",42.624999277126,36,0,3,1489,1528,39,2.35602094240838,0,0.196335078534031,97.4476439790576,"ssp2","flabellate"
"34",42.6749992762781,33,0,5,1489,1527,38,2.16110019646365,0,0.327439423706614,97.5114603798297,"ssp2","flabellate"
"35",42.7249992754301,33,0,3,1482,1518,36,2.17391304347826,0,0.197628458498024,97.6284584980237,"ssp2","flabellate"
"36",42.7749992745822,28,0,3,1477,1508,31,1.85676392572944,0,0.19893899204244,97.9442970822281,"ssp2","flabellate"
"37",42.8249992737342,22,0,6,1475,1503,28,1.46373918829009,0,0.399201596806387,98.1370592149035,"ssp2","flabellate"
"38",42.8749992728863,14,0,3,1487,1504,17,0.930851063829787,0,0.199468085106383,98.8696808510638,"ssp2","flabellate"
"39",42.9249992720383,19,3,0,1471,1493,22,1.27260549229739,0.200937709310114,0,98.5264567983925,"ssp2","flabellate"
"40",42.9749992711904,11,3,2,1474,1490,16,0.738255033557047,0.201342281879195,0.134228187919463,98.9261744966443,"ssp2","flabellate"
"41",43.0249992703424,13,4,7,1468,1492,24,0.871313672922252,0.268096514745308,0.46916890080429,98.3914209115281,"ssp2","flabellate"
"42",43.0749992694945,10,5,9,1464,1488,24,0.672043010752688,0.336021505376344,0.604838709677419,98.3870967741936,"ssp2","flabellate"
"43",43.1249992686465,18,10,5,1432,1465,33,1.22866894197952,0.68259385665529,0.341296928327645,97.7474402730375,"ssp2","flabellate"
"44",43.1749992677986,21,4,3,1425,1453,28,1.44528561596696,0.275292498279422,0.206469373709566,98.072952512044,"ssp2","flabellate"
"45",43.2249992669506,21,2,6,1421,1450,29,1.44827586206897,0.137931034482759,0.413793103448276,98,"ssp2","flabellate"
"46",43.2749992661027,24,2,6,1407,1439,32,1.66782487838777,0.138985406532314,0.416956219596942,97.776233495483,"ssp2","flabellate"
"47",43.3249992652548,27,2,5,1416,1450,34,1.86206896551724,0.137931034482759,0.344827586206897,97.6551724137931,"ssp2","flabellate"
"48",43.3749992644068,33,1,13,1397,1444,47,2.28531855955679,0.0692520775623269,0.900277008310249,96.7451523545706,"ssp2","flabellate"
"49",43.4249992635589,33,1,27,1399,1460,61,2.26027397260274,0.0684931506849315,1.84931506849315,95.8219178082192,"ssp2","flabellate"
"50",43.4749992627109,36,0,35,1385,1456,71,2.47252747252747,0,2.40384615384615,95.1236263736264,"ssp2","flabellate"
